datetime,district,temperature,humidity,rainfall
2026-04-22T01:00,Maulvibazar,23.0,98,2.2
2026-04-22T02:00,Maulvibazar,21.2,98,4.1
2026-04-22T03:00,Maulvibazar,21.8,98,0.0
2026-04-22T04:00,Maulvibazar,21.8,99,0.0
2026-04-22T05:00,Maulvibazar,22.3,98,0.0
2026-04-22T06:00,Maulvibazar,21.0,95,0.0
2026-04-22T07:00,Maulvibazar,21.6,94,0.1
2026-04-22T08:00,Maulvibazar,22.0,92,0.2
2026-04-22T09:00,Maulvibazar,23.6,89,0.0
2026-04-22T10:00,Maulvibazar,25.4,84,0.0
2026-04-22T11:00,Maulvibazar,29.5,75,0.0
2026-04-22T12:00,Maulvibazar,31.0,67,0.0
2026-04-22T13:00,Maulvibazar,32.2,62,0.1
2026-04-22T14:00,Maulvibazar,33.2,57,0.0
2026-04-22T15:00,Maulvibazar,33.1,57,0.0
2026-04-22T16:00,Maulvibazar,33.1,59,0.0
2026-04-22T17:00,Maulvibazar,31.9,65,0.0
2026-04-22T18:00,Maulvibazar,29.5,69,1.9
2026-04-22T19:00,Maulvibazar,28.1,76,0.0
2026-04-22T20:00,Maulvibazar,26.5,82,0.0
2026-04-22T21:00,Maulvibazar,25.3,87,0.0
2026-04-22T22:00,Maulvibazar,24.3,90,0.0
2026-04-22T23:00,Maulvibazar,23.8,90,0.0
2026-04-23T00:00,Maulvibazar,23.2,97,0.0
2026-04-23T01:00,Maulvibazar,23.1,99,0.0
2026-04-23T02:00,Maulvibazar,23.0,99,0.0
2026-04-23T03:00,Maulvibazar,22.5,99,0.0
2026-04-23T04:00,Maulvibazar,22.4,98,0.0
2026-04-23T05:00,Maulvibazar,22.9,95,0.0
2026-04-23T06:00,Maulvibazar,23.0,93,0.0
2026-04-23T07:00,Maulvibazar,23.7,92,0.0
2026-04-23T08:00,Maulvibazar,24.5,91,0.0
2026-04-23T09:00,Maulvibazar,25.5,89,0.0
2026-04-23T10:00,Maulvibazar,27.6,81,0.0
2026-04-23T11:00,Maulvibazar,28.2,78,0.0
2026-04-23T12:00,Maulvibazar,27.6,76,0.0
2026-04-23T13:00,Maulvibazar,30.2,68,0.0
2026-04-23T14:00,Maulvibazar,30.9,65,0.0
2026-04-23T15:00,Maulvibazar,31.0,64,0.0
2026-04-23T16:00,Maulvibazar,30.9,64,0.0
2026-04-23T17:00,Maulvibazar,30.4,67,0.0
2026-04-23T18:00,Maulvibazar,29.4,78,0.0
2026-04-23T19:00,Maulvibazar,28.1,81,0.0
2026-04-23T20:00,Maulvibazar,27.8,81,0.0
2026-04-23T21:00,Maulvibazar,27.3,82,0.0
2026-04-23T22:00,Maulvibazar,26.7,85,0.0
2026-04-23T23:00,Maulvibazar,26.0,88,0.0
2026-04-24T00:00,Maulvibazar,25.6,92,0.0
2026-04-24T01:00,Maulvibazar,25.1,93,0.0
2026-04-24T02:00,Maulvibazar,24.6,96,0.0
2026-04-24T03:00,Maulvibazar,24.4,96,0.0
2026-04-24T04:00,Maulvibazar,24.0,96,0.0
2026-04-24T05:00,Maulvibazar,23.9,96,0.0
2026-04-24T06:00,Maulvibazar,24.8,97,0.0
2026-04-24T07:00,Maulvibazar,26.5,93,0.0
2026-04-24T08:00,Maulvibazar,28.5,87,0.0
2026-04-24T09:00,Maulvibazar,29.8,80,0.1
2026-04-24T10:00,Maulvibazar,30.7,75,0.1
2026-04-24T11:00,Maulvibazar,31.8,71,0.0
2026-04-24T12:00,Maulvibazar,31.3,73,0.0
2026-04-24T13:00,Maulvibazar,32.0,69,0.1
2026-04-24T14:00,Maulvibazar,33.0,64,0.0
2026-04-24T15:00,Maulvibazar,33.3,60,0.0
2026-04-24T16:00,Maulvibazar,33.2,59,0.0
2026-04-24T17:00,Maulvibazar,32.4,68,0.0
2026-04-24T18:00,Maulvibazar,30.5,78,0.0
2026-04-24T19:00,Maulvibazar,28.6,82,0.0
2026-04-24T20:00,Maulvibazar,27.6,86,0.0
2026-04-24T21:00,Maulvibazar,27.0,87,0.0
2026-04-24T22:00,Maulvibazar,26.0,91,0.0
2026-04-24T23:00,Maulvibazar,25.8,93,0.0
2026-04-25T00:00,Maulvibazar,25.5,94,0.0
2026-04-25T01:00,Maulvibazar,25.6,95,0.0
2026-04-25T02:00,Maulvibazar,25.1,96,0.0
2026-04-25T03:00,Maulvibazar,24.7,96,0.0
2026-04-25T04:00,Maulvibazar,24.3,97,0.0
2026-04-25T05:00,Maulvibazar,24.4,97,0.0
2026-04-25T06:00,Maulvibazar,25.6,96,0.0
2026-04-25T07:00,Maulvibazar,27.5,91,0.0
2026-04-25T08:00,Maulvibazar,29.1,84,0.0
2026-04-25T09:00,Maulvibazar,30.0,81,0.0
2026-04-25T10:00,Maulvibazar,28.8,82,0.0
2026-04-25T11:00,Maulvibazar,31.5,73,0.0
2026-04-25T12:00,Maulvibazar,32.2,69,0.0
2026-04-25T13:00,Maulvibazar,32.8,65,0.0
2026-04-25T14:00,Maulvibazar,33.0,64,0.0
2026-04-25T15:00,Maulvibazar,33.2,62,0.0
2026-04-25T16:00,Maulvibazar,33.0,61,0.0
2026-04-25T17:00,Maulvibazar,32.4,66,0.0
2026-04-25T18:00,Maulvibazar,29.6,79,0.0
2026-04-25T19:00,Maulvibazar,27.9,82,0.0
2026-04-25T20:00,Maulvibazar,27.4,82,0.0
2026-04-25T21:00,Maulvibazar,26.8,84,0.0
2026-04-25T22:00,Maulvibazar,26.4,86,0.0
2026-04-25T23:00,Maulvibazar,26.1,87,0.0
2026-04-26T00:00,Maulvibazar,26.0,90,0.0
2026-04-26T01:00,Maulvibazar,25.4,93,0.0
2026-04-26T02:00,Maulvibazar,24.6,95,0.0
2026-04-26T03:00,Maulvibazar,24.5,96,0.0
2026-04-26T04:00,Maulvibazar,24.6,94,0.0
2026-04-26T05:00,Maulvibazar,24.5,93,0.0
2026-04-26T06:00,Maulvibazar,22.9,99,0.0
2026-04-26T07:00,Maulvibazar,24.3,92,0.0
2026-04-26T08:00,Maulvibazar,25.9,85,0.0
2026-04-26T09:00,Maulvibazar,27.4,78,0.1
2026-04-26T10:00,Maulvibazar,28.5,72,0.1
2026-04-26T11:00,Maulvibazar,29.5,67,0.0
2026-04-26T12:00,Maulvibazar,29.1,63,0.0
2026-04-26T13:00,Maulvibazar,29.9,61,0.0
2026-04-26T14:00,Maulvibazar,30.1,60,0.1
2026-04-26T15:00,Maulvibazar,29.7,63,0.2
2026-04-26T16:00,Maulvibazar,26.7,78,3.2
2026-04-26T17:00,Maulvibazar,25.6,84,0.1
2026-04-26T18:00,Maulvibazar,24.9,85,0.0
2026-04-26T19:00,Maulvibazar,24.9,81,0.0
2026-04-26T20:00,Maulvibazar,24.8,76,0.0
2026-04-26T21:00,Maulvibazar,24.6,79,0.0
2026-04-26T22:00,Maulvibazar,24.2,83,0.0
2026-04-26T23:00,Maulvibazar,24.1,85,0.0
2026-04-27T00:00,Maulvibazar,23.2,90,4.8
2026-04-27T01:00,Maulvibazar,22.5,93,0.0
2026-04-27T02:00,Maulvibazar,22.5,93,0.0
2026-04-27T03:00,Maulvibazar,22.9,91,0.1
2026-04-27T04:00,Maulvibazar,22.6,92,0.1
2026-04-27T05:00,Maulvibazar,22.5,92,0.0
2026-04-27T06:00,Maulvibazar,20.0,97,1.6
2026-04-27T07:00,Maulvibazar,20.3,98,2.1
2026-04-27T08:00,Maulvibazar,20.6,98,2.1
2026-04-27T09:00,Maulvibazar,21.3,98,2.0
2026-04-27T10:00,Maulvibazar,22.4,93,0.2
2026-04-27T11:00,Maulvibazar,24.2,85,0.0
2026-04-27T12:00,Maulvibazar,24.3,81,0.1
2026-04-27T13:00,Maulvibazar,25.5,76,0.2
2026-04-27T14:00,Maulvibazar,26.7,74,0.1
2026-04-27T15:00,Maulvibazar,26.0,77,0.9
2026-04-27T16:00,Maulvibazar,25.8,79,0.1
2026-04-27T17:00,Maulvibazar,24.5,88,0.8
2026-04-27T18:00,Maulvibazar,22.9,92,4.3
2026-04-27T19:00,Maulvibazar,22.4,93,0.7
2026-04-27T20:00,Maulvibazar,21.9,97,6.9
2026-04-27T21:00,Maulvibazar,22.0,97,5.2
2026-04-27T22:00,Maulvibazar,21.5,98,7.8
2026-04-27T23:00,Maulvibazar,21.4,97,0.2
2026-04-28T00:00,Maulvibazar,21.4,98,0.2
2026-04-28T01:00,Maulvibazar,21.4,97,0.5
2026-04-28T02:00,Maulvibazar,21.5,96,0.0
2026-04-28T03:00,Maulvibazar,21.2,96,5.6
2026-04-28T04:00,Maulvibazar,21.2,96,1.3
2026-04-28T05:00,Maulvibazar,21.2,97,5.6
2026-04-28T06:00,Maulvibazar,22.1,96,2.5
2026-04-28T07:00,Maulvibazar,23.0,96,4.4
2026-04-28T08:00,Maulvibazar,21.7,95,23.4
2026-04-28T09:00,Maulvibazar,22.0,96,12.4
2026-04-28T10:00,Maulvibazar,22.5,97,1.7
2026-04-28T11:00,Maulvibazar,22.7,98,5.2
2026-04-28T12:00,Maulvibazar,23.7,86,15.3
2026-04-28T13:00,Maulvibazar,22.6,95,4.4
2026-04-28T14:00,Maulvibazar,23.6,91,0.1
2026-04-28T15:00,Maulvibazar,25.0,83,0.1
2026-04-28T16:00,Maulvibazar,23.1,94,3.2
2026-04-28T17:00,Maulvibazar,22.6,97,1.2
2026-04-28T18:00,Maulvibazar,23.1,95,0.1
2026-04-28T19:00,Maulvibazar,22.6,97,0.0
2026-04-28T20:00,Maulvibazar,23.0,93,0.0
2026-04-28T21:00,Maulvibazar,22.9,91,0.4
2026-04-28T22:00,Maulvibazar,22.3,96,0.9
2026-04-28T23:00,Maulvibazar,22.0,96,4.1
2026-04-29T00:00,Maulvibazar,22.5,92,0.2
2026-04-29T01:00,Maulvibazar,22.5,91,0.0
2026-04-29T02:00,Maulvibazar,22.0,95,0.3
2026-04-29T03:00,Maulvibazar,21.8,95,9.3
2026-04-29T04:00,Maulvibazar,21.5,97,1.1
2026-04-29T05:00,Maulvibazar,21.2,98,4.8
2026-04-29T06:00,Maulvibazar,21.5,97,6.1
2026-04-29T07:00,Maulvibazar,21.6,96,1.1
2026-04-29T08:00,Maulvibazar,21.8,96,3.1
2026-04-29T09:00,Maulvibazar,21.8,98,4.2
2026-04-29T10:00,Maulvibazar,22.6,96,2.0
2026-04-29T11:00,Maulvibazar,23.4,94,1.6
2026-04-29T12:00,Maulvibazar,20.9,96,0.7
2026-04-29T13:00,Maulvibazar,22.0,91,0.3
2026-04-29T14:00,Maulvibazar,22.8,88,0.0
2026-04-29T15:00,Maulvibazar,22.9,87,0.0
2026-04-29T16:00,Maulvibazar,23.0,87,0.0
2026-04-29T17:00,Maulvibazar,22.8,88,0.0
2026-04-29T18:00,Maulvibazar,22.5,91,0.0
2026-04-29T19:00,Maulvibazar,21.5,96,0.0
2026-04-29T20:00,Maulvibazar,21.2,97,0.0
2026-04-29T21:00,Maulvibazar,21.1,96,0.0
2026-04-29T22:00,Maulvibazar,20.8,96,0.0
2026-04-29T23:00,Maulvibazar,20.4,95,0.0
2026-04-30T00:00,Maulvibazar,21.4,92,0.0
2026-04-30T01:00,Maulvibazar,21.3,92,0.2
2026-04-30T02:00,Maulvibazar,21.0,93,1.1
2026-04-30T03:00,Maulvibazar,20.9,93,0.1
2026-04-30T04:00,Maulvibazar,20.6,96,0.5
2026-04-30T05:00,Maulvibazar,20.8,95,0.1
2026-04-30T06:00,Maulvibazar,20.6,97,0.0
2026-04-30T07:00,Maulvibazar,20.8,97,0.9
2026-04-30T08:00,Maulvibazar,21.2,97,0.8
2026-04-30T09:00,Maulvibazar,22.0,95,0.6
2026-04-30T10:00,Maulvibazar,23.1,89,0.1
2026-04-30T11:00,Maulvibazar,24.2,80,0.0
2026-04-30T12:00,Maulvibazar,25.5,74,0.0
2026-04-30T13:00,Maulvibazar,27.9,63,0.0
2026-04-30T14:00,Maulvibazar,28.8,58,0.0
2026-04-30T15:00,Maulvibazar,29.1,56,0.0
2026-04-30T16:00,Maulvibazar,28.2,60,0.0
2026-04-30T17:00,Maulvibazar,27.6,65,0.0
2026-04-30T18:00,Maulvibazar,25.6,86,0.0
2026-04-30T19:00,Maulvibazar,24.3,89,0.4
2026-04-30T20:00,Maulvibazar,23.1,96,0.1
2026-04-30T21:00,Maulvibazar,22.9,97,0.1
2026-04-30T22:00,Maulvibazar,22.6,96,0.0
2026-04-30T23:00,Maulvibazar,22.0,97,0.5
2026-05-01T00:00,Maulvibazar,22.4,95,1.1
2026-05-01T01:00,Maulvibazar,22.0,96,0.0
2026-05-01T02:00,Maulvibazar,21.4,95,0.0
2026-05-01T03:00,Maulvibazar,21.1,94,0.1
2026-05-01T04:00,Maulvibazar,21.2,95,0.1
2026-05-01T05:00,Maulvibazar,21.1,97,0.0
2026-05-01T06:00,Maulvibazar,21.3,95,0.8
2026-05-01T07:00,Maulvibazar,21.5,96,0.7
2026-05-01T08:00,Maulvibazar,21.5,96,1.3
2026-05-01T09:00,Maulvibazar,22.0,95,2.4
2026-05-01T10:00,Maulvibazar,23.3,94,0.9
2026-05-01T11:00,Maulvibazar,22.6,96,2.2
2026-05-01T12:00,Maulvibazar,25.6,78,0.7
2026-05-01T13:00,Maulvibazar,22.5,93,3.9
2026-05-01T14:00,Maulvibazar,22.9,92,2.1
2026-05-01T15:00,Maulvibazar,22.0,92,2.4
2026-05-01T16:00,Maulvibazar,22.1,94,1.2
2026-05-01T17:00,Maulvibazar,22.4,95,0.6
2026-05-01T18:00,Maulvibazar,22.6,96,1.2
2026-05-01T19:00,Maulvibazar,21.6,98,0.0
2026-05-01T20:00,Maulvibazar,21.5,97,0.0
2026-05-01T21:00,Maulvibazar,21.5,98,0.0
2026-05-01T22:00,Maulvibazar,21.5,98,0.0
2026-05-01T23:00,Maulvibazar,21.4,97,0.0
2026-05-02T00:00,Maulvibazar,21.1,98,1.8
2026-05-02T01:00,Maulvibazar,20.5,99,1.7
2026-05-02T02:00,Maulvibazar,20.4,98,0.2
2026-05-02T03:00,Maulvibazar,20.1,98,0.1
2026-05-02T04:00,Maulvibazar,20.1,98,4.0
2026-05-02T05:00,Maulvibazar,19.9,98,2.0
2026-05-02T06:00,Maulvibazar,20.5,98,1.5
2026-05-02T07:00,Maulvibazar,21.5,93,0.2
2026-05-02T08:00,Maulvibazar,21.1,96,1.3
2026-05-02T09:00,Maulvibazar,21.6,94,0.2
2026-05-02T10:00,Maulvibazar,22.1,92,1.3
2026-05-02T11:00,Maulvibazar,22.0,94,1.5
2026-05-02T12:00,Maulvibazar,21.6,96,0.4
2026-05-02T13:00,Maulvibazar,22.1,94,0.7
2026-05-02T14:00,Maulvibazar,22.8,90,0.0
2026-05-02T15:00,Maulvibazar,24.4,81,0.0
2026-05-02T16:00,Maulvibazar,25.2,78,0.1
2026-05-02T17:00,Maulvibazar,24.6,83,0.6
2026-05-02T18:00,Maulvibazar,21.5,92,0.1
2026-05-02T19:00,Maulvibazar,21.5,94,0.0
2026-05-02T20:00,Maulvibazar,21.4,96,0.0
2026-05-02T21:00,Maulvibazar,21.7,96,0.0
2026-05-02T22:00,Maulvibazar,21.4,97,0.0
2026-05-02T23:00,Maulvibazar,21.2,97,0.0
2026-05-03T00:00,Maulvibazar,21.5,97,0.0
2026-05-03T01:00,Maulvibazar,21.2,98,0.0
2026-05-03T02:00,Maulvibazar,20.6,97,0.0
2026-05-03T03:00,Maulvibazar,20.5,98,0.1
2026-05-03T04:00,Maulvibazar,20.6,99,0.1
2026-05-03T05:00,Maulvibazar,20.5,100,0.0
2026-05-03T06:00,Maulvibazar,20.6,98,0.0
2026-05-03T07:00,Maulvibazar,21.9,93,0.0
2026-05-03T08:00,Maulvibazar,23.0,88,0.1
2026-05-03T09:00,Maulvibazar,24.0,83,0.2
2026-05-03T10:00,Maulvibazar,25.8,76,0.3
2026-05-03T11:00,Maulvibazar,26.2,75,0.0
2026-05-03T12:00,Maulvibazar,27.8,69,0.0
2026-05-03T13:00,Maulvibazar,25.0,77,0.1
2026-05-03T14:00,Maulvibazar,24.5,85,0.4
2026-05-03T15:00,Maulvibazar,27.0,77,0.1
2026-05-03T16:00,Maulvibazar,28.9,65,0.0
2026-05-03T17:00,Maulvibazar,28.2,70,0.0
2026-05-03T18:00,Maulvibazar,24.0,94,1.1
2026-05-03T19:00,Maulvibazar,23.3,96,0.0
2026-05-03T20:00,Maulvibazar,23.4,96,0.0
2026-05-03T21:00,Maulvibazar,22.9,97,0.0
2026-05-03T22:00,Maulvibazar,22.4,96,0.0
2026-05-03T23:00,Maulvibazar,22.0,92,0.1
2026-05-04T00:00,Maulvibazar,22.0,98,0.0
2026-05-04T01:00,Maulvibazar,21.9,97,0.3
2026-05-04T02:00,Maulvibazar,21.3,96,0.7
2026-05-04T03:00,Maulvibazar,21.0,96,0.0
2026-05-04T04:00,Maulvibazar,20.9,97,0.0
2026-05-04T05:00,Maulvibazar,20.6,98,0.0
2026-05-04T06:00,Maulvibazar,21.0,99,1.2
2026-05-04T07:00,Maulvibazar,21.7,97,1.6
2026-05-04T08:00,Maulvibazar,22.3,95,1.2
2026-05-04T09:00,Maulvibazar,22.4,95,2.6
2026-05-04T10:00,Maulvibazar,22.4,96,3.1
2026-05-04T11:00,Maulvibazar,25.1,85,0.1
2026-05-04T12:00,Maulvibazar,24.4,87,0.0
2026-05-04T13:00,Maulvibazar,27.0,75,0.0
2026-05-04T14:00,Maulvibazar,28.4,70,0.0
2026-05-04T15:00,Maulvibazar,28.6,67,0.0
2026-05-04T16:00,Maulvibazar,28.6,65,0.0
2026-05-04T17:00,Maulvibazar,28.5,65,0.0
2026-05-04T18:00,Maulvibazar,26.6,81,0.0
2026-05-04T19:00,Maulvibazar,24.9,86,0.0
2026-05-04T20:00,Maulvibazar,24.1,88,0.0
2026-05-04T21:00,Maulvibazar,23.6,89,0.0
2026-05-04T22:00,Maulvibazar,23.2,89,0.0
2026-05-04T23:00,Maulvibazar,22.5,91,0.0
2026-05-05T00:00,Maulvibazar,22.4,94,0.0
2026-05-05T01:00,Maulvibazar,22.3,95,0.0
2026-05-05T02:00,Maulvibazar,22.4,95,0.0
2026-05-05T03:00,Maulvibazar,22.6,95,0.0
2026-05-05T04:00,Maulvibazar,22.3,96,0.0
2026-05-05T05:00,Maulvibazar,22.0,97,0.0
2026-05-05T06:00,Maulvibazar,22.8,94,0.0
2026-05-05T07:00,Maulvibazar,24.1,94,0.1
2026-05-05T08:00,Maulvibazar,24.9,90,0.0
2026-05-05T09:00,Maulvibazar,27.2,82,0.0
2026-05-05T10:00,Maulvibazar,28.6,75,0.0
2026-05-05T11:00,Maulvibazar,29.9,68,0.0
2026-05-05T12:00,Maulvibazar,30.4,62,0.0
2026-05-05T13:00,Maulvibazar,31.2,59,0.0
2026-05-05T14:00,Maulvibazar,31.4,59,0.0
2026-05-05T15:00,Maulvibazar,31.2,58,0.0
2026-05-05T16:00,Maulvibazar,30.5,61,0.0
2026-05-05T17:00,Maulvibazar,27.8,75,0.0
2026-05-05T18:00,Maulvibazar,26.8,79,0.0
2026-05-05T19:00,Maulvibazar,26.2,79,0.0
2026-05-05T20:00,Maulvibazar,25.5,80,0.0
2026-05-05T21:00,Maulvibazar,25.0,82,0.0
2026-05-05T22:00,Maulvibazar,23.9,87,0.0
2026-05-05T23:00,Maulvibazar,23.5,90,0.0
2026-05-06T00:00,Maulvibazar,23.8,93,0.0
2026-05-06T01:00,Maulvibazar,23.6,94,0.0
2026-05-06T02:00,Maulvibazar,23.4,95,0.0
2026-05-06T03:00,Maulvibazar,23.0,93,0.4
2026-05-06T04:00,Maulvibazar,22.6,94,0.1
2026-05-06T05:00,Maulvibazar,22.4,95,0.2
2026-05-06T06:00,Maulvibazar,23.2,98,0.1
2026-05-06T07:00,Maulvibazar,25.0,89,0.3
2026-05-06T08:00,Maulvibazar,26.0,82,0.0
2026-05-06T09:00,Maulvibazar,26.9,79,0.0
2026-05-06T10:00,Maulvibazar,28.6,72,0.0
2026-05-06T11:00,Maulvibazar,28.6,71,0.0
2026-05-06T12:00,Maulvibazar,29.5,66,0.0
2026-05-06T13:00,Maulvibazar,29.4,67,0.0
2026-05-06T14:00,Maulvibazar,30.2,65,0.0
2026-05-06T15:00,Maulvibazar,30.4,64,0.0
2026-05-06T16:00,Maulvibazar,30.4,64,0.0
2026-05-06T17:00,Maulvibazar,29.4,68,0.0
2026-05-06T18:00,Maulvibazar,28.2,73,0.0
2026-05-06T19:00,Maulvibazar,26.9,77,0.0
2026-05-06T20:00,Maulvibazar,25.8,86,3.1
2026-05-06T21:00,Maulvibazar,23.6,96,2.7
2026-05-06T22:00,Maulvibazar,23.2,97,0.1
2026-05-06T23:00,Maulvibazar,23.0,97,0.0
2026-05-07T00:00,Maulvibazar,23.0,98,0.0
2026-05-07T01:00,Maulvibazar,22.5,99,0.0
2026-05-07T02:00,Maulvibazar,22.8,98,0.0
2026-05-07T03:00,Maulvibazar,22.6,99,0.0
2026-05-07T04:00,Maulvibazar,22.6,99,0.0
2026-05-07T05:00,Maulvibazar,22.0,99,0.0
2026-05-07T06:00,Maulvibazar,22.5,96,0.0
2026-05-07T07:00,Maulvibazar,22.6,96,0.4
2026-05-07T08:00,Maulvibazar,24.0,89,1.0
2026-05-07T09:00,Maulvibazar,24.6,83,1.3
2026-05-07T10:00,Maulvibazar,26.0,77,0.1
2026-05-07T11:00,Maulvibazar,28.5,70,0.0
2026-05-07T12:00,Maulvibazar,28.9,69,0.1
2026-05-07T13:00,Maulvibazar,29.5,66,0.0
2026-05-07T14:00,Maulvibazar,30.0,63,0.0
2026-05-07T15:00,Maulvibazar,30.2,60,0.0
2026-05-07T16:00,Maulvibazar,30.0,59,0.0
2026-05-07T17:00,Maulvibazar,29.5,63,0.0
2026-05-07T18:00,Maulvibazar,28.6,76,0.0
2026-05-07T19:00,Maulvibazar,28.0,76,0.0
2026-05-07T20:00,Maulvibazar,26.6,80,0.0
2026-05-07T21:00,Maulvibazar,25.5,85,0.0
2026-05-07T22:00,Maulvibazar,25.2,84,0.0
2026-05-07T23:00,Maulvibazar,24.4,88,0.0
2026-05-08T00:00,Maulvibazar,24.6,88,0.0
2026-05-08T01:00,Maulvibazar,24.9,88,0.0
2026-05-08T02:00,Maulvibazar,24.7,89,0.0
2026-05-08T03:00,Maulvibazar,24.6,89,0.0
2026-05-08T04:00,Maulvibazar,24.3,90,0.0
2026-05-08T05:00,Maulvibazar,23.2,94,0.0
2026-05-08T06:00,Maulvibazar,23.3,97,0.0
2026-05-08T07:00,Maulvibazar,26.1,87,0.0
2026-05-08T08:00,Maulvibazar,28.2,78,0.0
2026-05-08T09:00,Maulvibazar,29.9,66,0.0
2026-05-08T10:00,Maulvibazar,31.0,58,0.0
2026-05-08T11:00,Maulvibazar,31.5,53,0.0
2026-05-08T12:00,Maulvibazar,31.4,53,0.0
2026-05-08T13:00,Maulvibazar,32.0,49,0.0
2026-05-08T14:00,Maulvibazar,31.0,55,0.0
2026-05-08T15:00,Maulvibazar,31.2,55,0.0
2026-05-08T16:00,Maulvibazar,30.9,56,0.0
2026-05-08T17:00,Maulvibazar,30.4,61,0.0
2026-05-08T18:00,Maulvibazar,29.0,71,0.0
2026-05-08T19:00,Maulvibazar,27.4,73,0.0
2026-05-08T20:00,Maulvibazar,26.5,74,0.0
2026-05-08T21:00,Maulvibazar,25.9,75,0.0
2026-05-08T22:00,Maulvibazar,24.9,81,0.0
2026-05-08T23:00,Maulvibazar,24.4,85,0.0
2026-05-09T00:00,Maulvibazar,24.1,88,0.0
2026-05-09T01:00,Maulvibazar,24.0,89,0.0
2026-05-09T02:00,Maulvibazar,23.7,90,0.0
2026-05-09T03:00,Maulvibazar,23.4,90,0.0
2026-05-09T04:00,Maulvibazar,22.8,92,0.0
2026-05-09T05:00,Maulvibazar,22.3,95,0.0
2026-05-09T06:00,Maulvibazar,23.1,94,0.0
2026-05-09T07:00,Maulvibazar,25.8,86,0.0
2026-05-09T08:00,Maulvibazar,27.6,78,0.0
2026-05-09T09:00,Maulvibazar,29.5,65,0.0
2026-05-09T10:00,Maulvibazar,30.5,57,0.0
2026-05-09T11:00,Maulvibazar,31.1,54,0.0
2026-05-09T12:00,Maulvibazar,31.8,49,0.0
2026-05-09T13:00,Maulvibazar,32.7,48,0.0
2026-05-09T14:00,Maulvibazar,33.0,46,0.0
2026-05-09T15:00,Maulvibazar,32.8,47,0.0
2026-05-09T16:00,Maulvibazar,32.3,50,0.0
2026-05-09T17:00,Maulvibazar,31.2,61,0.0
2026-05-09T18:00,Maulvibazar,30.1,68,0.0
2026-05-09T19:00,Maulvibazar,27.8,72,0.0
2026-05-09T20:00,Maulvibazar,26.9,76,0.0
2026-05-09T21:00,Maulvibazar,26.7,73,0.0
2026-05-09T22:00,Maulvibazar,25.9,76,0.0
2026-05-09T23:00,Maulvibazar,25.3,78,0.0
2026-05-10T00:00,Maulvibazar,25.2,81,0.0
2026-05-10T01:00,Maulvibazar,25.6,79,0.0
2026-05-10T02:00,Maulvibazar,25.4,80,0.0
2026-05-10T03:00,Maulvibazar,25.2,82,0.0
2026-05-10T04:00,Maulvibazar,25.0,83,0.0
2026-05-10T05:00,Maulvibazar,25.0,83,0.0
2026-05-10T06:00,Maulvibazar,23.7,91,0.0
2026-05-10T07:00,Maulvibazar,26.2,84,0.0
2026-05-10T08:00,Maulvibazar,28.4,75,0.0
2026-05-10T09:00,Maulvibazar,30.1,69,0.0
2026-05-10T10:00,Maulvibazar,31.5,61,0.0
2026-05-10T11:00,Maulvibazar,32.5,50,0.0
2026-05-10T12:00,Maulvibazar,32.5,46,0.0
2026-05-10T13:00,Maulvibazar,32.8,46,0.0
2026-05-10T14:00,Maulvibazar,32.4,49,0.2
2026-05-10T15:00,Maulvibazar,28.0,74,0.3
2026-05-10T16:00,Maulvibazar,29.0,71,0.0
2026-05-10T17:00,Maulvibazar,27.2,74,0.0
2026-05-10T18:00,Maulvibazar,26.4,75,0.0
2026-05-10T19:00,Maulvibazar,25.6,79,0.0
2026-05-10T20:00,Maulvibazar,25.2,81,0.0
2026-05-10T21:00,Maulvibazar,24.7,88,0.1
2026-05-10T22:00,Maulvibazar,24.2,90,0.0
2026-05-10T23:00,Maulvibazar,24.0,91,0.0
2026-05-11T00:00,Maulvibazar,24.4,88,0.0
2026-05-11T01:00,Maulvibazar,23.8,90,0.0
2026-05-11T02:00,Maulvibazar,23.4,93,0.0
2026-05-11T03:00,Maulvibazar,23.2,92,0.0
2026-05-11T04:00,Maulvibazar,22.5,93,0.0
2026-05-11T05:00,Maulvibazar,20.7,98,2.8
2026-05-11T06:00,Maulvibazar,23.5,90,2.2
2026-05-11T07:00,Maulvibazar,24.6,85,0.0
2026-05-11T08:00,Maulvibazar,26.1,82,0.0
2026-05-11T09:00,Maulvibazar,27.0,76,0.0
2026-05-11T10:00,Maulvibazar,28.3,68,0.0
2026-05-11T11:00,Maulvibazar,28.9,63,0.0
2026-05-11T12:00,Maulvibazar,28.6,68,0.0
2026-05-11T13:00,Maulvibazar,30.0,60,0.0
2026-05-11T14:00,Maulvibazar,30.3,55,0.0
2026-05-11T15:00,Maulvibazar,30.6,52,0.0
2026-05-11T16:00,Maulvibazar,27.8,65,0.1
2026-05-11T17:00,Maulvibazar,27.4,71,0.0
2026-05-11T18:00,Maulvibazar,27.0,80,0.0
2026-05-11T19:00,Maulvibazar,25.5,80,2.4
2026-05-11T20:00,Maulvibazar,24.4,88,2.3
2026-05-11T21:00,Maulvibazar,24.0,91,0.0
2026-05-11T22:00,Maulvibazar,23.5,91,0.0
2026-05-11T23:00,Maulvibazar,23.0,94,0.0
2026-05-12T00:00,Maulvibazar,23.5,94,0.0
2026-05-12T01:00,Maulvibazar,22.9,97,0.0
2026-05-12T02:00,Maulvibazar,22.2,97,0.0
